event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:lat1,argos:lat2,argos:lc,argos:location-algorithm,argos:lon1,argos:lon2,comments,modelled,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
30046742485,True,2010-02-26 14:41:00.000,169.903,-68.354,,-68.354,-68.354,B,least squares,169.903,169.903,,,argos-doppler-shift,Megaptera novaeangliae,53348,53348,Movements of Australia's east coast humpback whales
30046742471,True,2010-02-26 14:51:00.000,169.89,-68.333,,-68.333,-68.333,B,least squares,169.89,169.89,,,argos-doppler-shift,Megaptera novaeangliae,53348,53348,Movements of Australia's east coast humpback whales
30078742770,True,2010-02-26 14:51:00.000,169.976,-68.335,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,53348,53348,Movements of Australia's east coast humpback whales
30046742717,True,2010-02-27 03:37:00.000,170.294,-68.252,,-68.252,-68.252,B,least squares,170.294,170.294,,,argos-doppler-shift,Megaptera novaeangliae,53348,53348,Movements of Australia's east coast humpback whales
30078742771,True,2010-02-27 03:37:00.000,170.641,-68.268,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,53348,53348,Movements of Australia's east coast humpback whales
30046742606,True,2010-02-27 12:02:00.000,170.038,-68.387,,-68.387,-68.387,1,least squares,170.038,170.038,,,argos-doppler-shift,Megaptera novaeangliae,53348,53348,Movements of Australia's east coast humpback whales
30078742772,True,2010-02-27 12:02:00.000,170.004,-68.381,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,53348,53348,Movements of Australia's east coast humpback whales
30046742528,True,2010-02-27 12:29:00.000,169.956,-68.381,,-68.381,-68.381,1,least squares,169.956,169.956,,,argos-doppler-shift,Megaptera novaeangliae,53348,53348,Movements of Australia's east coast humpback whales
30078742773,True,2010-02-27 12:29:00.000,169.958,-68.39,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,53348,53348,Movements of Australia's east coast humpback whales
30046742488,True,2010-02-27 12:48:00.000,169.907,-68.397,,-68.397,-68.397,1,least squares,169.907,169.907,,,argos-doppler-shift,Megaptera novaeangliae,53348,53348,Movements of Australia's east coast humpback whales
30078742774,True,2010-02-27 12:48:00.000,169.92,-68.398,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,53348,53348,Movements of Australia's east coast humpback whales
30046742422,True,2010-02-27 13:26:00.000,169.816,-68.399,,-68.399,-68.399,1,least squares,169.816,169.816,,,argos-doppler-shift,Megaptera novaeangliae,53348,53348,Movements of Australia's east coast humpback whales
30078742775,True,2010-02-27 13:26:00.000,169.834,-68.417,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,53348,53348,Movements of Australia's east coast humpback whales
30046742416,True,2010-02-27 13:41:00.000,169.809,-68.429,,-68.429,-68.429,3,least squares,169.809,169.809,,,argos-doppler-shift,Megaptera novaeangliae,53348,53348,Movements of Australia's east coast humpback whales
30078742776,True,2010-02-27 13:41:00.000,169.802,-68.423,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,53348,53348,Movements of Australia's east coast humpback whales
30046742298,True,2010-02-27 14:11:00.000,169.706,-68.433,,-68.433,-68.433,B,least squares,169.706,169.706,,,argos-doppler-shift,Megaptera novaeangliae,53348,53348,Movements of Australia's east coast humpback whales
30078742777,True,2010-02-27 14:11:00.000,169.745,-68.422,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,53348,53348,Movements of Australia's east coast humpback whales
30046742277,True,2010-02-27 14:31:00.000,169.692,-68.406,,-68.406,-68.406,1,least squares,169.692,169.692,,,argos-doppler-shift,Megaptera novaeangliae,53348,53348,Movements of Australia's east coast humpback whales
30078742778,True,2010-02-27 14:31:00.000,169.708,-68.418,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,53348,53348,Movements of Australia's east coast humpback whales
30046742193,True,2010-02-28 12:07:00.000,169.631,-68.359,,-68.359,-68.359,A,least squares,169.631,169.631,,,argos-doppler-shift,Megaptera novaeangliae,53348,53348,Movements of Australia's east coast humpback whales
30078742779,True,2010-02-28 12:07:00.000,169.498,-68.349,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,53348,53348,Movements of Australia's east coast humpback whales
30046741987,True,2010-02-28 12:41:00.000,169.424,-68.336,,-68.336,-68.336,2,least squares,169.424,169.424,,,argos-doppler-shift,Megaptera novaeangliae,53348,53348,Movements of Australia's east coast humpback whales
30046742045,True,2010-02-28 13:14:00.000,169.474,-68.349,,-68.349,-68.349,1,least squares,169.474,169.474,,,argos-doppler-shift,Megaptera novaeangliae,53348,53348,Movements of Australia's east coast humpback whales
30078742780,True,2010-02-28 13:14:00.000,169.473,-68.349,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,53348,53348,Movements of Australia's east coast humpback whales
30046742046,True,2010-02-28 13:33:00.000,169.475,-68.381,,-68.381,-68.381,B,least squares,169.475,169.475,,,argos-doppler-shift,Megaptera novaeangliae,53348,53348,Movements of Australia's east coast humpback whales
30078742781,True,2010-02-28 13:33:00.000,169.465,-68.35,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,53348,53348,Movements of Australia's east coast humpback whales
30046741993,True,2010-02-28 13:48:00.000,169.432,-68.353,,-68.353,-68.353,0,least squares,169.432,169.432,,,argos-doppler-shift,Megaptera novaeangliae,53348,53348,Movements of Australia's east coast humpback whales
30078742782,True,2010-02-28 13:48:00.000,169.459,-68.35,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,53348,53348,Movements of Australia's east coast humpback whales
30046741949,True,2010-02-28 14:21:00.000,169.351,-68.347,,-68.347,-68.347,A,least squares,169.351,169.351,,,argos-doppler-shift,Megaptera novaeangliae,53348,53348,Movements of Australia's east coast humpback whales
30046741964,True,2010-02-28 15:12:00.000,169.384,-68.346,,-68.346,-68.346,B,least squares,169.384,169.384,,,argos-doppler-shift,Megaptera novaeangliae,53348,53348,Movements of Australia's east coast humpback whales
30078742783,True,2010-02-28 15:12:00.000,169.417,-68.353,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,53348,53348,Movements of Australia's east coast humpback whales
30046741938,True,2010-02-28 15:18:00.000,169.335,-68.333,,-68.333,-68.333,B,least squares,169.335,169.335,,,argos-doppler-shift,Megaptera novaeangliae,53348,53348,Movements of Australia's east coast humpback whales
30078742784,True,2010-02-28 15:18:00.000,169.415,-68.353,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,53348,53348,Movements of Australia's east coast humpback whales
30046741939,True,2010-02-28 15:23:00.000,169.335,-68.365,,-68.365,-68.365,B,least squares,169.335,169.335,,,argos-doppler-shift,Megaptera novaeangliae,53348,53348,Movements of Australia's east coast humpback whales
30078742785,True,2010-02-28 15:23:00.000,169.412,-68.354,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,53348,53348,Movements of Australia's east coast humpback whales
