event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:lat1,argos:lat2,argos:lc,argos:location-algorithm,argos:lon1,argos:lon2,comments,modelled,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
30046732910,True,2010-10-16 22:23:00.000,153.245,-26.478,,-26.478,-26.478,A,least squares,153.245,153.245,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754393,True,2010-10-16 22:23:00.000,153.245,-26.478,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733350,True,2010-10-17 08:06:00.000,153.593,-26.707,,-26.707,-26.707,A,least squares,153.593,153.593,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754394,True,2010-10-17 08:06:00.000,153.532,-26.69,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733331,True,2010-10-17 09:44:00.000,153.573,-26.728,,-26.728,-26.728,2,least squares,153.573,153.573,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754395,True,2010-10-17 09:44:00.000,153.573,-26.728,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733408,True,2010-10-17 21:02:00.000,153.64,-27.216,,-27.216,-27.216,B,least squares,153.64,153.64,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754396,True,2010-10-17 21:02:00.000,153.64,-27.222,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733423,True,2010-10-17 21:53:00.000,153.649,-27.257,,-27.257,-27.257,1,least squares,153.649,153.649,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754397,True,2010-10-17 21:53:00.000,153.644,-27.257,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733405,True,2010-10-17 22:35:00.000,153.639,-27.284,,-27.284,-27.284,1,least squares,153.639,153.639,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754398,True,2010-10-17 22:35:00.000,153.645,-27.284,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733427,True,2010-10-17 23:38:00.000,153.653,-27.317,,-27.317,-27.317,B,least squares,153.653,153.653,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754399,True,2010-10-17 23:38:00.000,153.648,-27.322,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733482,True,2010-10-18 09:28:00.000,153.702,-27.551,,-27.551,-27.551,A,least squares,153.702,153.702,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754400,True,2010-10-18 09:28:00.000,153.69,-27.574,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733475,True,2010-10-18 10:17:00.000,153.69,-27.601,,-27.601,-27.601,3,least squares,153.69,153.69,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754401,True,2010-10-18 10:17:00.000,153.689,-27.602,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733465,True,2010-10-18 10:59:00.000,153.684,-27.629,,-27.629,-27.629,2,least squares,153.684,153.684,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754402,True,2010-10-18 10:59:00.000,153.686,-27.628,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733411,True,2010-10-18 11:59:00.000,153.641,-27.672,,-27.672,-27.672,B,least squares,153.641,153.641,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754403,True,2010-10-18 11:59:00.000,153.68,-27.668,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733288,True,2010-10-18 21:32:00.000,153.553,-27.954,,-27.954,-27.954,1,least squares,153.553,153.553,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754404,True,2010-10-18 21:32:00.000,153.543,-27.947,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733256,True,2010-10-18 22:13:00.000,153.529,-27.955,,-27.955,-27.955,2,least squares,153.529,153.529,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754405,True,2010-10-18 22:13:00.000,153.531,-27.956,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733227,True,2010-10-18 23:13:00.000,153.511,-27.939,,-27.939,-27.939,A,least squares,153.511,153.511,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754406,True,2010-10-18 23:13:00.000,153.516,-27.966,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733248,True,2010-10-18 23:53:00.000,153.522,-27.981,,-27.981,-27.981,0,least squares,153.522,153.522,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733211,True,2010-10-19 09:21:00.000,153.495,-27.945,,-27.945,-27.945,0,least squares,153.495,153.495,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754407,True,2010-10-19 09:21:00.000,153.488,-27.946,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733197,True,2010-10-19 09:57:00.000,153.487,-27.95,,-27.95,-27.95,2,least squares,153.487,153.487,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754408,True,2010-10-19 09:57:00.000,153.482,-27.953,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733168,True,2010-10-19 10:38:00.000,153.467,-27.975,,-27.975,-27.975,3,least squares,153.467,153.467,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754409,True,2010-10-19 10:38:00.000,153.469,-27.973,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733145,True,2010-10-19 11:36:00.000,153.452,-28.015,,-28.015,-28.015,0,least squares,153.452,153.452,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754410,True,2010-10-19 11:36:00.000,153.454,-27.999,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733306,True,2010-10-19 21:10:00.000,153.561,-27.955,,-27.955,-27.955,1,least squares,153.561,153.561,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754411,True,2010-10-19 21:10:00.000,153.558,-27.955,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733302,True,2010-10-19 21:54:00.000,153.559,-27.973,,-27.973,-27.973,B,least squares,153.559,153.559,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754412,True,2010-10-19 21:54:00.000,153.563,-27.951,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733198,True,2010-10-19 23:30:00.000,153.487,-27.927,,-27.927,-27.927,A,least squares,153.487,153.487,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754413,True,2010-10-19 23:30:00.000,153.563,-27.943,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733164,True,2010-10-20 09:34:00.000,153.464,-27.988,,-27.988,-27.988,0,least squares,153.464,153.464,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754414,True,2010-10-20 09:34:00.000,153.473,-27.99,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733173,True,2010-10-20 10:17:00.000,153.469,-27.994,,-27.994,-27.994,0,least squares,153.469,153.469,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754415,True,2010-10-20 10:17:00.000,153.467,-27.994,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733202,True,2010-10-20 10:45:00.000,153.49,-27.991,,-27.991,-27.991,B,least squares,153.49,153.49,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754416,True,2010-10-20 10:45:00.000,153.464,-27.996,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733134,True,2010-10-20 11:15:00.000,153.446,-28.025,,-28.025,-28.025,B,least squares,153.446,153.446,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754417,True,2010-10-20 11:15:00.000,153.461,-27.998,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733176,True,2010-10-20 11:54:00.000,153.473,-28.025,,-28.025,-28.025,B,least squares,153.473,153.473,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754418,True,2010-10-20 11:54:00.000,153.458,-28.002,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733231,True,2010-10-20 20:24:00.000,153.513,-28.025,,-28.025,-28.025,0,least squares,153.513,153.513,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754419,True,2010-10-20 20:24:00.000,153.516,-28.036,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733249,True,2010-10-20 20:48:00.000,153.522,-28.004,,-28.004,-28.004,A,least squares,153.522,153.522,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754420,True,2010-10-20 20:48:00.000,153.519,-28.039,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733031,True,2010-10-20 21:30:00.000,153.35,-27.996,,-27.996,-27.996,0,least squares,153.35,153.35,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733271,True,2010-10-20 22:28:00.000,153.537,-28.078,,-28.078,-28.078,0,least squares,153.537,153.537,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754421,True,2010-10-20 22:28:00.000,153.534,-28.065,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733243,True,2010-10-20 23:12:00.000,153.52,-28.102,,-28.102,-28.102,A,least squares,153.52,153.52,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754422,True,2010-10-20 23:12:00.000,153.542,-28.078,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733509,True,2010-10-21 08:55:00.000,153.733,-28.383,,-28.383,-28.383,A,least squares,153.733,153.733,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754423,True,2010-10-21 08:55:00.000,153.694,-28.425,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733495,True,2010-10-21 09:06:00.000,153.715,-28.397,,-28.397,-28.397,0,least squares,153.715,153.715,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754424,True,2010-10-21 09:06:00.000,153.696,-28.432,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733500,True,2010-10-21 09:56:00.000,153.719,-28.562,,-28.562,-28.562,A,least squares,153.719,153.719,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754425,True,2010-10-21 09:56:00.000,153.706,-28.465,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733451,True,2010-10-21 10:37:00.000,153.669,-28.49,,-28.49,-28.49,B,least squares,153.669,153.669,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733473,True,2010-10-21 10:47:00.000,153.689,-28.503,,-28.503,-28.503,0,least squares,153.689,153.689,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754426,True,2010-10-21 10:47:00.000,153.714,-28.502,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733329,True,2010-10-21 21:13:00.000,153.572,-29.118,,-29.118,-29.118,A,least squares,153.572,153.572,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754427,True,2010-10-21 21:13:00.000,153.669,-29.078,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733478,True,2010-10-21 22:01:00.000,153.695,-29.107,,-29.107,-29.107,0,least squares,153.695,153.695,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754428,True,2010-10-21 22:01:00.000,153.666,-29.121,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733292,True,2010-10-22 08:41:00.000,153.555,-29.595,,-29.595,-29.595,1,least squares,153.555,153.555,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754429,True,2010-10-22 08:41:00.000,153.543,-29.595,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733237,True,2010-10-22 10:27:00.000,153.515,-29.673,,-29.673,-29.673,2,least squares,153.515,153.515,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754430,True,2010-10-22 10:27:00.000,153.522,-29.673,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733293,True,2010-10-22 11:13:00.000,153.555,-29.706,,-29.706,-29.706,1,least squares,153.555,153.555,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754431,True,2010-10-22 11:13:00.000,153.525,-29.707,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733119,True,2010-10-22 20:04:00.000,153.439,-30.063,,-30.063,-30.063,B,least squares,153.439,153.439,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754432,True,2010-10-22 20:04:00.000,153.437,-30.052,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733205,True,2010-10-22 21:36:00.000,153.491,-30.116,,-30.116,-30.116,A,least squares,153.491,153.491,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754433,True,2010-10-22 21:36:00.000,153.415,-30.108,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733066,True,2010-10-22 22:33:00.000,153.386,-30.142,,-30.142,-30.142,0,least squares,153.386,153.386,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754434,True,2010-10-22 22:33:00.000,153.399,-30.14,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046733087,True,2010-10-22 23:18:00.000,153.408,-30.153,,-30.153,-30.153,A,least squares,153.408,153.408,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754435,True,2010-10-22 23:18:00.000,153.385,-30.164,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046732749,True,2010-10-23 08:32:00.000,153.112,-30.388,,-30.388,-30.388,1,least squares,153.112,153.112,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754436,True,2010-10-23 08:32:00.000,153.121,-30.388,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046732730,True,2010-10-23 10:01:00.000,153.101,-30.428,,-30.428,-30.428,2,least squares,153.101,153.101,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754437,True,2010-10-23 10:01:00.000,153.099,-30.428,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046732683,True,2010-10-23 10:12:00.000,153.072,-30.455,,-30.455,-30.455,1,least squares,153.072,153.072,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046732698,True,2010-10-23 10:54:00.000,153.083,-30.449,,-30.449,-30.449,1,least squares,153.083,153.083,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046732651,True,2010-10-23 11:42:00.000,153.055,-30.471,,-30.471,-30.471,A,least squares,153.055,153.055,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754438,True,2010-10-23 11:42:00.000,153.073,-30.467,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046732621,True,2010-10-23 21:15:00.000,153.035,-30.592,,-30.592,-30.592,3,least squares,153.035,153.035,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754439,True,2010-10-23 21:15:00.000,153.035,-30.592,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046732615,True,2010-10-23 21:32:00.000,153.033,-30.602,,-30.602,-30.602,A,least squares,153.033,153.033,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754440,True,2010-10-23 21:32:00.000,153.035,-30.596,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046732619,True,2010-10-23 22:11:00.000,153.034,-30.607,,-30.607,-30.607,1,least squares,153.034,153.034,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754441,True,2010-10-23 22:11:00.000,153.038,-30.607,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046732570,True,2010-10-23 22:55:00.000,152.987,-30.624,,-30.624,-30.624,A,least squares,152.987,152.987,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754442,True,2010-10-23 22:55:00.000,153.047,-30.622,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046732680,True,2010-10-23 23:52:00.000,153.07,-30.643,,-30.643,-30.643,1,least squares,153.07,153.07,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754443,True,2010-10-23 23:52:00.000,153.062,-30.642,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046732681,True,2010-10-24 08:18:00.000,153.071,-30.731,,-30.731,-30.731,A,least squares,153.071,153.071,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754444,True,2010-10-24 08:18:00.000,153.078,-30.753,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046732589,True,2010-10-24 08:32:00.000,153.012,-30.715,,-30.715,-30.715,A,least squares,153.012,153.012,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754445,True,2010-10-24 08:32:00.000,153.078,-30.757,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046732696,True,2010-10-24 09:36:00.000,153.082,-30.772,,-30.772,-30.772,1,least squares,153.082,153.082,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754446,True,2010-10-24 09:36:00.000,153.081,-30.784,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046732697,True,2010-10-24 10:00:00.000,153.082,-30.8,,-30.8,-30.8,2,least squares,153.082,153.082,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754447,True,2010-10-24 10:00:00.000,153.082,-30.796,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30046732707,True,2010-10-24 10:34:00.000,153.088,-30.807,,-30.807,-30.807,1,least squares,153.088,153.088,,,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
30078754448,True,2010-10-24 10:34:00.000,153.083,-30.808,,,,,,,,"state-space model location estimate (see Andrews-Goff et al. 2023, https://doi.org/10.3897/BDJ.11.e114729)",True,argos-doppler-shift,Megaptera novaeangliae,98129,98129,Movements of Australia's east coast humpback whales
