event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:lat1,argos:lat2,argos:lc,argos:location-algorithm,argos:lon1,argos:lon2,comments,modelled,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,year,month,day,sst
30046730093,True,2008-11-02 12:33:00,149.145,-38.138,,-38.138,-38.138,B,least squares,149.145,149.145,,,argos-doppler-shift,Megaptera novaeangliae,88741,88741,Movements of Australia's east coast humpback whales,2008,11,2,16.329999923706055
30046730045,True,2008-11-02 12:54:00,149.066,-38.192,,-38.192,-38.192,0,least squares,149.066,149.066,,,argos-doppler-shift,Megaptera novaeangliae,88741,88741,Movements of Australia's east coast humpback whales,2008,11,2,16.329999923706055
30046730009,True,2008-11-02 13:42:00,149.019,-38.166,,-38.166,-38.166,B,least squares,149.019,149.019,,,argos-doppler-shift,Megaptera novaeangliae,88741,88741,Movements of Australia's east coast humpback whales,2008,11,2,16.329999923706055
30046729988,True,2008-11-02 15:17:00,148.994,-38.143,,-38.143,-38.143,0,least squares,148.994,148.994,,,argos-doppler-shift,Megaptera novaeangliae,88741,88741,Movements of Australia's east coast humpback whales,2008,11,2,16.079999923706055
30046729964,True,2008-11-02 17:38:00,148.955,-38.158,,-38.158,-38.158,A,least squares,148.955,148.955,,,argos-doppler-shift,Megaptera novaeangliae,88741,88741,Movements of Australia's east coast humpback whales,2008,11,2,16.079999923706055
30046730152,True,2008-11-03 12:09:00,149.223,-38.055,,-38.055,-38.055,1,least squares,149.223,149.223,,,argos-doppler-shift,Megaptera novaeangliae,88741,88741,Movements of Australia's east coast humpback whales,2008,11,3,16.09000015258789
30046730170,True,2008-11-03 12:27:00,149.25,-38.054,,-38.054,-38.054,1,least squares,149.25,149.25,,,argos-doppler-shift,Megaptera novaeangliae,88741,88741,Movements of Australia's east coast humpback whales,2008,11,3,16.260000228881836
30046730141,True,2008-11-03 13:26:00,149.199,-38.053,,-38.053,-38.053,B,least squares,149.199,149.199,,,argos-doppler-shift,Megaptera novaeangliae,88741,88741,Movements of Australia's east coast humpback whales,2008,11,3,16.09000015258789
30046730187,True,2008-11-03 13:49:00,149.276,-38.102,,-38.102,-38.102,A,least squares,149.276,149.276,,,argos-doppler-shift,Megaptera novaeangliae,88741,88741,Movements of Australia's east coast humpback whales,2008,11,3,16.260000228881836
30046730137,True,2008-11-03 15:07:00,149.194,-38.117,,-38.117,-38.117,1,least squares,149.194,149.194,,,argos-doppler-shift,Megaptera novaeangliae,88741,88741,Movements of Australia's east coast humpback whales,2008,11,3,16.09000015258789
