event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:lat1,argos:lat2,argos:lc,argos:location-algorithm,argos:lon1,argos:lon2,comments,modelled,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,year,month,day,sst
30046730904,True,2008-10-24 05:18:00,150.108,-37.253,,-37.253,-37.253,1,least squares,150.108,150.108,,,argos-doppler-shift,Megaptera novaeangliae,88743,88743,Movements of Australia's east coast humpback whales,2008,10,24,16.78999900817871
30046730911,True,2008-10-24 05:26:00,150.113,-37.178,,-37.178,-37.178,2,least squares,150.113,150.113,,,argos-doppler-shift,Megaptera novaeangliae,88743,88743,Movements of Australia's east coast humpback whales,2008,10,24,16.65999984741211
30046730894,True,2008-10-24 06:19:00,150.1,-37.176,,-37.176,-37.176,2,least squares,150.1,150.1,,,argos-doppler-shift,Megaptera novaeangliae,88743,88743,Movements of Australia's east coast humpback whales,2008,10,24,16.65999984741211
30046730923,True,2008-10-24 06:58:00,150.126,-37.187,,-37.187,-37.187,2,least squares,150.126,150.126,,,argos-doppler-shift,Megaptera novaeangliae,88743,88743,Movements of Australia's east coast humpback whales,2008,10,24,16.65999984741211
30046730914,True,2008-10-24 07:59:00,150.117,-37.246,,-37.246,-37.246,2,least squares,150.117,150.117,,,argos-doppler-shift,Megaptera novaeangliae,88743,88743,Movements of Australia's east coast humpback whales,2008,10,24,16.65999984741211
30046730939,True,2008-10-24 08:39:00,150.14,-37.259,,-37.259,-37.259,2,least squares,150.14,150.14,,,argos-doppler-shift,Megaptera novaeangliae,88743,88743,Movements of Australia's east coast humpback whales,2008,10,24,16.78999900817871
30046730942,True,2008-10-24 09:39:00,150.142,-37.301,,-37.301,-37.301,2,least squares,150.142,150.142,,,argos-doppler-shift,Megaptera novaeangliae,88743,88743,Movements of Australia's east coast humpback whales,2008,10,24,16.78999900817871
30046730981,True,2008-10-24 10:38:00,150.171,-37.342,,-37.342,-37.342,3,least squares,150.171,150.171,,,argos-doppler-shift,Megaptera novaeangliae,88743,88743,Movements of Australia's east coast humpback whales,2008,10,24,16.78999900817871
30046730967,True,2008-10-24 11:16:00,150.162,-37.361,,-37.361,-37.361,A,least squares,150.162,150.162,,,argos-doppler-shift,Megaptera novaeangliae,88743,88743,Movements of Australia's east coast humpback whales,2008,10,24,16.78999900817871
30046730986,True,2008-10-24 12:17:00,150.176,-37.391,,-37.391,-37.391,2,least squares,150.176,150.176,,,argos-doppler-shift,Megaptera novaeangliae,88743,88743,Movements of Australia's east coast humpback whales,2008,10,24,16.78999900817871
30046730965,True,2008-10-24 12:59:00,150.161,-37.421,,-37.421,-37.421,3,least squares,150.161,150.161,,,argos-doppler-shift,Megaptera novaeangliae,88743,88743,Movements of Australia's east coast humpback whales,2008,10,24,16.78999900817871
30046730972,True,2008-10-24 13:30:00,150.165,-37.429,,-37.429,-37.429,1,least squares,150.165,150.165,,,argos-doppler-shift,Megaptera novaeangliae,88743,88743,Movements of Australia's east coast humpback whales,2008,10,24,16.78999900817871
30046730579,True,2008-10-25 12:38:00,149.789,-38.026,,-38.026,-38.026,1,least squares,149.789,149.789,,,argos-doppler-shift,Megaptera novaeangliae,88743,88743,Movements of Australia's east coast humpback whales,2008,10,25,16.829999923706055
30046730617,True,2008-10-25 13:22:00,149.813,-38.036,,-38.036,-38.036,1,least squares,149.813,149.813,,,argos-doppler-shift,Megaptera novaeangliae,88743,88743,Movements of Australia's east coast humpback whales,2008,10,25,16.829999923706055
30046730580,True,2008-10-25 13:35:00,149.789,-38.063,,-38.063,-38.063,1,least squares,149.789,149.789,,,argos-doppler-shift,Megaptera novaeangliae,88743,88743,Movements of Australia's east coast humpback whales,2008,10,25,16.829999923706055
30046730566,True,2008-10-25 14:17:00,149.779,-38.121,,-38.121,-38.121,1,least squares,149.779,149.779,,,argos-doppler-shift,Megaptera novaeangliae,88743,88743,Movements of Australia's east coast humpback whales,2008,10,25,16.829999923706055
30046730524,True,2008-10-25 15:02:00,149.746,-38.112,,-38.112,-38.112,2,least squares,149.746,149.746,,,argos-doppler-shift,Megaptera novaeangliae,88743,88743,Movements of Australia's east coast humpback whales,2008,10,25,16.459999084472656
30046730462,True,2008-10-25 16:15:00,149.697,-38.165,,-38.165,-38.165,1,least squares,149.697,149.697,,,argos-doppler-shift,Megaptera novaeangliae,88743,88743,Movements of Australia's east coast humpback whales,2008,10,25,16.459999084472656
30046730508,True,2008-10-25 16:43:00,149.73,-38.196,,-38.196,-38.196,2,least squares,149.73,149.73,,,argos-doppler-shift,Megaptera novaeangliae,88743,88743,Movements of Australia's east coast humpback whales,2008,10,25,16.459999084472656
30046730474,True,2008-10-25 17:34:00,149.703,-38.229,,-38.229,-38.229,1,least squares,149.703,149.703,,,argos-doppler-shift,Megaptera novaeangliae,88743,88743,Movements of Australia's east coast humpback whales,2008,10,25,16.459999084472656
30046730439,True,2008-10-25 17:54:00,149.679,-38.237,,-38.237,-38.237,2,least squares,149.679,149.679,,,argos-doppler-shift,Megaptera novaeangliae,88743,88743,Movements of Australia's east coast humpback whales,2008,10,25,16.459999084472656
30046730285,True,2008-10-26 13:11:00,149.456,-38.863,,-38.863,-38.863,2,least squares,149.456,149.456,,,argos-doppler-shift,Megaptera novaeangliae,88743,88743,Movements of Australia's east coast humpback whales,2008,10,26,15.769999504089355
30046730286,True,2008-10-26 13:17:00,149.457,-38.863,,-38.863,-38.863,1,least squares,149.457,149.457,,,argos-doppler-shift,Megaptera novaeangliae,88743,88743,Movements of Australia's east coast humpback whales,2008,10,26,15.769999504089355
30046730269,True,2008-10-26 13:53:00,149.433,-38.883,,-38.883,-38.883,2,least squares,149.433,149.433,,,argos-doppler-shift,Megaptera novaeangliae,88743,88743,Movements of Australia's east coast humpback whales,2008,10,26,15.769999504089355
30046730261,True,2008-10-26 14:52:00,149.422,-38.893,,-38.893,-38.893,1,least squares,149.422,149.422,,,argos-doppler-shift,Megaptera novaeangliae,88743,88743,Movements of Australia's east coast humpback whales,2008,10,26,15.769999504089355
30046730256,True,2008-10-26 16:32:00,149.418,-38.905,,-38.905,-38.905,2,least squares,149.418,149.418,,,argos-doppler-shift,Megaptera novaeangliae,88743,88743,Movements of Australia's east coast humpback whales,2008,10,26,15.769999504089355
30046730244,True,2008-10-26 17:21:00,149.405,-38.908,,-38.908,-38.908,2,least squares,149.405,149.405,,,argos-doppler-shift,Megaptera novaeangliae,88743,88743,Movements of Australia's east coast humpback whales,2008,10,26,15.769999504089355
30046730263,True,2008-10-26 17:32:00,149.427,-38.928,,-38.928,-38.928,2,least squares,149.427,149.427,,,argos-doppler-shift,Megaptera novaeangliae,88743,88743,Movements of Australia's east coast humpback whales,2008,10,26,15.769999504089355
30046730034,True,2008-10-27 12:54:00,149.054,-39.491,,-39.491,-39.491,2,least squares,149.054,149.054,,,argos-doppler-shift,Megaptera novaeangliae,88743,88743,Movements of Australia's east coast humpback whales,2008,10,27,15.559999465942383
