event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:lat1,argos:lat2,argos:lc,argos:location-algorithm,argos:lon1,argos:lon2,comments,modelled,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,year,month,day,sst
30046738071,True,2010-02-26 12:01:00,163.093,-65.962,,-65.962,-65.962,0,least squares,163.093,163.093,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,26,-0.75
30046738056,True,2010-02-26 12:10:00,163.066,-65.982,,-65.982,-65.982,1,least squares,163.066,163.066,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,26,-0.75
30046738057,True,2010-02-26 12:47:00,163.069,-65.95,,-65.95,-65.95,1,least squares,163.069,163.069,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,26,-0.75
30046738066,True,2010-02-26 12:55:00,163.082,-65.936,,-65.936,-65.936,2,least squares,163.082,163.082,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,26,-0.75
30046738038,True,2010-02-26 13:01:00,163.033,-65.937,,-65.937,-65.937,1,least squares,163.033,163.033,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,26,-0.75
30046738055,True,2010-02-26 13:10:00,163.065,-65.926,,-65.926,-65.926,1,least squares,163.065,163.065,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,26,-0.75
30046738021,True,2010-02-26 13:38:00,162.989,-65.915,,-65.915,-65.915,1,least squares,162.989,162.989,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,26,-0.7799999713897705
30046738005,True,2010-02-26 13:50:00,162.968,-65.9,,-65.9,-65.9,1,least squares,162.968,162.968,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,26,-0.7799999713897705
30046738017,True,2010-02-26 14:26:00,162.983,-65.878,,-65.878,-65.878,1,least squares,162.983,162.983,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,26,-0.7799999713897705
30046738004,True,2010-02-26 14:33:00,162.967,-65.861,,-65.861,-65.861,2,least squares,162.967,162.967,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,26,-0.7799999713897705
30046737989,True,2010-02-26 14:42:00,162.945,-65.857,,-65.857,-65.857,2,least squares,162.945,162.945,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,26,-0.7799999713897705
30046738002,True,2010-02-26 14:51:00,162.964,-65.838,,-65.838,-65.838,2,least squares,162.964,162.964,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,26,-0.7799999713897705
30046737969,True,2010-02-26 15:16:00,162.928,-65.821,,-65.821,-65.821,1,least squares,162.928,162.928,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,26,-0.7799999713897705
30046737963,True,2010-02-26 15:33:00,162.92,-65.807,,-65.807,-65.807,1,least squares,162.92,162.92,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,26,-0.7799999713897705
30046737893,True,2010-02-26 16:03:00,162.854,-65.789,,-65.789,-65.789,1,least squares,162.854,162.854,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,26,-0.7799999713897705
30046737882,True,2010-02-26 16:12:00,162.836,-65.768,,-65.768,-65.768,2,least squares,162.836,162.836,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,26,-0.7799999713897705
30046737848,True,2010-02-26 16:25:00,162.79,-65.753,,-65.753,-65.753,1,least squares,162.79,162.79,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,26,-0.7799999713897705
30046737855,True,2010-02-26 16:29:00,162.804,-65.744,,-65.744,-65.744,1,least squares,162.804,162.804,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,26,-0.6200000047683716
30046737811,True,2010-02-26 16:58:00,162.728,-65.745,,-65.745,-65.745,0,least squares,162.728,162.728,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,26,-0.6399999856948853
30046737789,True,2010-02-26 17:15:00,162.632,-65.741,,-65.741,-65.741,1,least squares,162.632,162.632,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,26,-0.6399999856948853
30046737784,True,2010-02-26 17:41:00,162.583,-65.735,,-65.735,-65.735,0,least squares,162.583,162.583,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,26,-0.6399999856948853
30046737794,True,2010-02-26 17:42:00,162.663,-65.737,,-65.737,-65.737,1,least squares,162.663,162.663,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,26,-0.6399999856948853
30046737796,True,2010-02-26 17:49:00,162.671,-65.719,,-65.719,-65.719,0,least squares,162.671,162.671,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,26,-0.6399999856948853
30046737791,True,2010-02-26 17:53:00,162.64,-65.7,,-65.7,-65.7,0,least squares,162.64,162.64,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,26,-0.6399999856948853
30046737675,True,2010-02-27 11:59:00,162.302,-64.924,,-64.924,-64.924,A,least squares,162.302,162.302,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,27,-0.28999999165534973
30046737512,True,2010-02-27 12:22:00,162.104,-64.981,,-64.981,-64.981,A,least squares,162.104,162.104,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,27,-0.28999999165534973
30046737646,True,2010-02-27 12:32:00,162.266,-64.913,,-64.913,-64.913,1,least squares,162.266,162.266,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,27,-0.28999999165534973
30046737620,True,2010-02-27 12:48:00,162.244,-64.914,,-64.914,-64.914,1,least squares,162.244,162.244,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,27,-0.28999999165534973
30046737655,True,2010-02-27 12:53:00,162.272,-64.91,,-64.91,-64.91,1,least squares,162.272,162.272,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,27,-0.28999999165534973
30046737609,True,2010-02-27 13:24:00,162.229,-64.9,,-64.9,-64.9,1,least squares,162.229,162.229,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,27,-0.28999999165534973
30046737587,True,2010-02-27 14:11:00,162.204,-64.833,,-64.833,-64.833,1,least squares,162.204,162.204,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,27,-0.28999999165534973
30046737580,True,2010-02-27 14:31:00,162.193,-64.847,,-64.847,-64.847,1,least squares,162.193,162.193,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,27,-0.28999999165534973
30046737586,True,2010-02-27 15:06:00,162.203,-64.842,,-64.842,-64.842,0,least squares,162.203,162.203,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,27,-0.28999999165534973
30046737708,True,2010-02-27 15:25:00,162.358,-64.818,,-64.818,-64.818,B,least squares,162.358,162.358,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,27,-0.28999999165534973
30046737608,True,2010-02-27 15:37:00,162.228,-64.825,,-64.825,-64.825,1,least squares,162.228,162.228,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,27,-0.28999999165534973
30046737546,True,2010-02-27 15:48:00,162.144,-64.717,,-64.717,-64.717,B,least squares,162.144,162.144,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,27,-0.04999999701976776
30046737537,True,2010-02-27 16:10:00,162.132,-64.791,,-64.791,-64.791,A,least squares,162.132,162.132,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,27,-0.28999999165534973
30046737575,True,2010-02-27 16:16:00,162.185,-64.767,,-64.767,-64.767,A,least squares,162.185,162.185,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,27,-0.28999999165534973
30046737548,True,2010-02-27 16:43:00,162.147,-64.732,,-64.732,-64.732,A,least squares,162.147,162.147,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,27,-0.04999999701976776
30046737567,True,2010-02-27 17:04:00,162.175,-64.656,,-64.656,-64.656,0,least squares,162.175,162.175,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,27,-0.04999999701976776
30046737540,True,2010-02-27 17:22:00,162.136,-64.736,,-64.736,-64.736,1,least squares,162.136,162.136,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,27,-0.04999999701976776
30046737547,True,2010-02-27 17:27:00,162.145,-64.747,,-64.747,-64.747,1,least squares,162.145,162.145,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,27,-0.04999999701976776
30046737601,True,2010-02-27 17:29:00,162.222,-64.822,,-64.822,-64.822,A,least squares,162.222,162.222,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,27,-0.28999999165534973
30046737503,True,2010-02-27 17:45:00,162.085,-64.75,,-64.75,-64.75,0,least squares,162.085,162.085,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,27,-0.04999999701976776
30046737447,True,2010-02-27 17:56:00,161.953,-64.79,,-64.79,-64.79,B,least squares,161.953,161.953,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,27,-0.3700000047683716
30046737671,True,2010-02-28 12:08:00,162.297,-64.059,,-64.059,-64.059,2,least squares,162.297,162.297,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,28,0.05999999865889549
30046737702,True,2010-02-28 12:33:00,162.349,-64.034,,-64.034,-64.034,0,least squares,162.349,162.349,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,28,0.05999999865889549
30046737656,True,2010-02-28 12:40:00,162.272,-64.076,,-64.076,-64.076,1,least squares,162.272,162.272,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,28,0.05999999865889549
30046737649,True,2010-02-28 13:15:00,162.267,-64.068,,-64.068,-64.068,2,least squares,162.267,162.267,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,28,0.05999999865889549
30046737535,True,2010-02-28 13:30:00,162.131,-64.019,,-64.019,-64.019,0,least squares,162.131,162.131,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,28,0.08999999612569809
30046737605,True,2010-02-28 13:38:00,162.224,-64.053,,-64.053,-64.053,1,least squares,162.224,162.224,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,28,0.08999999612569809
30046737594,True,2010-02-28 13:47:00,162.217,-64.046,,-64.046,-64.046,1,least squares,162.217,162.217,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,28,0.08999999612569809
30046737591,True,2010-02-28 14:11:00,162.215,-64.072,,-64.072,-64.072,2,least squares,162.215,162.215,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,28,0.08999999612569809
30046737696,True,2010-02-28 14:21:00,162.337,-64.172,,-64.172,-64.172,0,least squares,162.337,162.337,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,28,0.05999999865889549
30046737625,True,2010-02-28 15:10:00,162.248,-64.069,,-64.069,-64.069,1,least squares,162.248,162.248,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,28,0.08999999612569809
30046737595,True,2010-02-28 15:12:00,162.217,-64.059,,-64.059,-64.059,0,least squares,162.217,162.217,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,28,0.08999999612569809
30046737729,True,2010-02-28 15:26:00,162.407,-64.079,,-64.079,-64.079,A,least squares,162.407,162.407,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,28,0.05999999865889549
30046737677,True,2010-02-28 15:48:00,162.307,-64.049,,-64.049,-64.049,0,least squares,162.307,162.307,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,28,0.05999999865889549
30046737626,True,2010-02-28 16:01:00,162.249,-64.048,,-64.048,-64.048,0,least squares,162.249,162.249,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,28,0.08999999612569809
30046737688,True,2010-02-28 16:31:00,162.325,-64.076,,-64.076,-64.076,1,least squares,162.325,162.325,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,28,0.05999999865889549
30046737678,True,2010-02-28 16:50:00,162.31,-64.063,,-64.063,-64.063,0,least squares,162.31,162.31,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,28,0.05999999865889549
30046737618,True,2010-02-28 16:54:00,162.24,-64.042,,-64.042,-64.042,1,least squares,162.24,162.24,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,28,0.08999999612569809
30046737694,True,2010-02-28 17:03:00,162.335,-64.058,,-64.058,-64.058,1,least squares,162.335,162.335,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,28,0.05999999865889549
30046737733,True,2010-02-28 17:27:00,162.425,-64.02,,-64.02,-64.02,0,least squares,162.425,162.425,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,2,28,0.05999999865889549
30046737711,True,2010-03-01 12:12:00,162.365,-63.811,,-63.811,-63.811,0,least squares,162.365,162.365,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,3,1,-0.3999999761581421
30046737719,True,2010-03-01 12:29:00,162.381,-63.802,,-63.802,-63.802,1,least squares,162.381,162.381,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,3,1,-0.3999999761581421
30046737712,True,2010-03-01 13:03:00,162.367,-63.76,,-63.76,-63.76,1,least squares,162.367,162.367,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,3,1,-0.3999999761581421
30046737718,True,2010-03-01 13:13:00,162.38,-63.768,,-63.768,-63.768,0,least squares,162.38,162.38,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,3,1,-0.3999999761581421
30046737736,True,2010-03-01 13:18:00,162.43,-63.757,,-63.757,-63.757,0,least squares,162.43,162.43,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,3,1,-0.3999999761581421
30046737734,True,2010-03-01 13:24:00,162.426,-63.754,,-63.754,-63.754,1,least squares,162.426,162.426,,,argos-doppler-shift,Megaptera novaeangliae,96403,96403,Movements of Australia's east coast humpback whales,2010,3,1,-0.3999999761581421
