event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:lat1,argos:lat2,argos:lc,argos:location-algorithm,argos:lon1,argos:lon2,comments,modelled,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,year,month,day,sst
30046733266,True,2010-10-14 15:37:00,153.533,-26.82,,-26.82,-26.82,A,least squares,153.533,153.533,,,argos-doppler-shift,Megaptera novaeangliae,64235,64235,Movements of Australia's east coast humpback whales,2010,10,14,22.06999969482422
30046732974,True,2010-10-14 17:10:00,153.295,-26.908,,-26.908,-26.908,A,least squares,153.295,153.295,,,argos-doppler-shift,Megaptera novaeangliae,64235,64235,Movements of Australia's east coast humpback whales,2010,10,14,21.979999542236328
30046733044,True,2010-10-14 18:47:00,153.367,-26.947,,-26.947,-26.947,B,least squares,153.367,153.367,,,argos-doppler-shift,Megaptera novaeangliae,64235,64235,Movements of Australia's east coast humpback whales,2010,10,14,21.979999542236328
30046733046,True,2010-10-14 19:55:00,153.368,-26.964,,-26.964,-26.964,B,least squares,153.368,153.368,,,argos-doppler-shift,Megaptera novaeangliae,64235,64235,Movements of Australia's east coast humpback whales,2010,10,14,21.979999542236328
30046733191,True,2010-10-14 21:26:00,153.484,-27.013,,-27.013,-27.013,2,least squares,153.484,153.484,,,argos-doppler-shift,Megaptera novaeangliae,64235,64235,Movements of Australia's east coast humpback whales,2010,10,14,21.809999465942383
30046733152,True,2010-10-14 23:35:00,153.457,-27.132,,-27.132,-27.132,B,least squares,153.457,153.457,,,argos-doppler-shift,Megaptera novaeangliae,64235,64235,Movements of Australia's east coast humpback whales,2010,10,14,21.809999465942383
30046733210,True,2010-10-15 02:49:00,153.494,-27.295,,-27.295,-27.295,A,least squares,153.494,153.494,,,argos-doppler-shift,Megaptera novaeangliae,64235,64235,Movements of Australia's east coast humpback whales,2010,10,15,21.28999900817871
30046733282,True,2010-10-15 05:32:00,153.545,-27.368,,-27.368,-27.368,A,least squares,153.545,153.545,,,argos-doppler-shift,Megaptera novaeangliae,64235,64235,Movements of Australia's east coast humpback whales,2010,10,15,21.489999771118164
30046733501,True,2010-10-16 02:38:00,153.72,-29.39,,-29.39,-29.39,0,least squares,153.72,153.72,,,argos-doppler-shift,Megaptera novaeangliae,64235,64235,Movements of Australia's east coast humpback whales,2010,10,16,20.689998626708984
30046733507,True,2010-10-16 03:56:00,153.731,-29.496,,-29.496,-29.496,1,least squares,153.731,153.731,,,argos-doppler-shift,Megaptera novaeangliae,64235,64235,Movements of Australia's east coast humpback whales,2010,10,16,20.689998626708984
