event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:lat1,argos:lat2,argos:lc,argos:location-algorithm,argos:lon1,argos:lon2,comments,modelled,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,year,month,day,sst
30046739253,True,2010-02-21 08:53:00,164.246,-66.899,,-66.899,-66.899,A,least squares,164.246,164.246,,,argos-doppler-shift,Megaptera novaeangliae,53383,53383,Movements of Australia's east coast humpback whales,2010,2,21,-1.090000033378601
30046739310,True,2010-02-21 11:18:00,164.283,-66.91,,-66.91,-66.91,B,least squares,164.283,164.283,,,argos-doppler-shift,Megaptera novaeangliae,53383,53383,Movements of Australia's east coast humpback whales,2010,2,21,-1.1200000047683716
30046739667,True,2010-02-22 03:42:00,164.899,-67.171,,-67.171,-67.171,B,least squares,164.899,164.899,,,argos-doppler-shift,Megaptera novaeangliae,53383,53383,Movements of Australia's east coast humpback whales,2010,2,22,-1.399999976158142
30046740074,True,2010-02-22 12:06:00,165.624,-66.967,,-66.967,-66.967,B,least squares,165.624,165.624,,,argos-doppler-shift,Megaptera novaeangliae,53383,53383,Movements of Australia's east coast humpback whales,2010,2,22,-1.2200000286102295
30046740408,True,2010-02-23 03:33:00,166.607,-66.741,,-66.741,-66.741,B,least squares,166.607,166.607,,,argos-doppler-shift,Megaptera novaeangliae,53383,53383,Movements of Australia's east coast humpback whales,2010,2,23,-1.0399999618530273
30046741552,True,2010-02-24 13:42:00,168.471,-66.485,,-66.485,-66.485,B,least squares,168.471,168.471,,,argos-doppler-shift,Megaptera novaeangliae,53383,53383,Movements of Australia's east coast humpback whales,2010,2,24,-0.9099999666213989
30046741709,True,2010-02-24 13:51:00,168.775,-66.277,,-66.277,-66.277,B,least squares,168.775,168.775,,,argos-doppler-shift,Megaptera novaeangliae,53383,53383,Movements of Australia's east coast humpback whales,2010,2,24,-0.8399999737739563
30046741708,True,2010-02-24 13:59:00,168.773,-66.29,,-66.29,-66.29,B,least squares,168.773,168.773,,,argos-doppler-shift,Megaptera novaeangliae,53383,53383,Movements of Australia's east coast humpback whales,2010,2,24,-0.8399999737739563
