event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:lat1,argos:lat2,argos:lc,argos:location-algorithm,argos:lon1,argos:lon2,comments,modelled,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,year,month,day,sst
30046733229,True,2010-10-14 21:53:00,153.513,-27.64,,-27.64,-27.64,0,least squares,153.513,153.513,,,argos-doppler-shift,Megaptera novaeangliae,98114,98114,Movements of Australia's east coast humpback whales,2010,10,14,21.579999923706055
30046733251,True,2010-10-14 23:06:00,153.524,-27.667,,-27.667,-27.667,1,least squares,153.524,153.524,,,argos-doppler-shift,Megaptera novaeangliae,98114,98114,Movements of Australia's east coast humpback whales,2010,10,14,21.579999923706055
30046733218,True,2010-10-14 23:35:00,153.504,-27.712,,-27.712,-27.712,B,least squares,153.504,153.504,,,argos-doppler-shift,Megaptera novaeangliae,98114,98114,Movements of Australia's east coast humpback whales,2010,10,14,21.579999923706055
30046733299,True,2010-10-15 08:28:00,153.559,-28.142,,-28.142,-28.142,1,least squares,153.559,153.559,,,argos-doppler-shift,Megaptera novaeangliae,98114,98114,Movements of Australia's east coast humpback whales,2010,10,15,20.93000030517578
30046733356,True,2010-10-15 10:08:00,153.599,-28.222,,-28.222,-28.222,A,least squares,153.599,153.599,,,argos-doppler-shift,Megaptera novaeangliae,98114,98114,Movements of Australia's east coast humpback whales,2010,10,15,20.93000030517578
30046733370,True,2010-10-15 11:28:00,153.61,-28.302,,-28.302,-28.302,B,least squares,153.61,153.61,,,argos-doppler-shift,Megaptera novaeangliae,98114,98114,Movements of Australia's east coast humpback whales,2010,10,15,21.059999465942383
30046733391,True,2010-10-15 21:02:00,153.625,-28.773,,-28.773,-28.773,A,least squares,153.625,153.625,,,argos-doppler-shift,Megaptera novaeangliae,98114,98114,Movements of Australia's east coast humpback whales,2010,10,15,21.389999389648438
30046733450,True,2010-10-15 21:29:00,153.667,-28.807,,-28.807,-28.807,B,least squares,153.667,153.667,,,argos-doppler-shift,Megaptera novaeangliae,98114,98114,Movements of Australia's east coast humpback whales,2010,10,15,21.389999389648438
30046733378,True,2010-10-15 21:35:00,153.615,-28.799,,-28.799,-28.799,B,least squares,153.615,153.615,,,argos-doppler-shift,Megaptera novaeangliae,98114,98114,Movements of Australia's east coast humpback whales,2010,10,15,21.389999389648438
30046733414,True,2010-10-15 22:39:00,153.643,-28.867,,-28.867,-28.867,1,least squares,153.643,153.643,,,argos-doppler-shift,Megaptera novaeangliae,98114,98114,Movements of Australia's east coast humpback whales,2010,10,15,21.389999389648438
30046733241,True,2010-10-16 08:12:00,153.519,-29.271,,-29.271,-29.271,A,least squares,153.519,153.519,,,argos-doppler-shift,Megaptera novaeangliae,98114,98114,Movements of Australia's east coast humpback whales,2010,10,16,20.689998626708984
30046733539,True,2010-10-16 08:23:00,153.79,-29.315,,-29.315,-29.315,A,least squares,153.79,153.79,,,argos-doppler-shift,Megaptera novaeangliae,98114,98114,Movements of Australia's east coast humpback whales,2010,10,16,21.53999900817871
30046733182,True,2010-10-16 10:00:00,153.48,-29.291,,-29.291,-29.291,B,least squares,153.48,153.48,,,argos-doppler-shift,Megaptera novaeangliae,98114,98114,Movements of Australia's east coast humpback whales,2010,10,16,19.989999771118164
