event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:lat1,argos:lat2,argos:lc,argos:location-algorithm,argos:lon1,argos:lon2,comments,modelled,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,year,month,day,sst
30046730634,True,2008-10-28 12:35:00,149.832,-37.936,,-37.936,-37.936,3,least squares,149.832,149.832,,,argos-doppler-shift,Megaptera novaeangliae,88738,88738,Movements of Australia's east coast humpback whales,2008,10,28,16.520000457763672
30046730644,True,2008-10-28 13:10:00,149.842,-37.945,,-37.945,-37.945,2,least squares,149.842,149.842,,,argos-doppler-shift,Megaptera novaeangliae,88738,88738,Movements of Australia's east coast humpback whales,2008,10,28,16.520000457763672
30046730625,True,2008-10-28 14:29:00,149.819,-37.951,,-37.951,-37.951,3,least squares,149.819,149.819,,,argos-doppler-shift,Megaptera novaeangliae,88738,88738,Movements of Australia's east coast humpback whales,2008,10,28,16.520000457763672
30046730605,True,2008-10-28 16:11:00,149.805,-37.972,,-37.972,-37.972,3,least squares,149.805,149.805,,,argos-doppler-shift,Megaptera novaeangliae,88738,88738,Movements of Australia's east coast humpback whales,2008,10,28,16.520000457763672
30046730609,True,2008-10-28 16:42:00,149.806,-37.971,,-37.971,-37.971,1,least squares,149.806,149.806,,,argos-doppler-shift,Megaptera novaeangliae,88738,88738,Movements of Australia's east coast humpback whales,2008,10,28,16.520000457763672
30046730618,True,2008-10-28 16:57:00,149.813,-37.975,,-37.975,-37.975,2,least squares,149.813,149.813,,,argos-doppler-shift,Megaptera novaeangliae,88738,88738,Movements of Australia's east coast humpback whales,2008,10,28,16.520000457763672
30046730197,True,2008-10-29 12:16:00,149.301,-38.122,,-38.122,-38.122,3,least squares,149.301,149.301,,,argos-doppler-shift,Megaptera novaeangliae,88738,88738,Movements of Australia's east coast humpback whales,2008,10,29,16.69999885559082
30046730136,True,2008-10-29 12:41:00,149.19,-38.126,,-38.126,-38.126,0,least squares,149.19,149.19,,,argos-doppler-shift,Megaptera novaeangliae,88738,88738,Movements of Australia's east coast humpback whales,2008,10,29,16.440000534057617
30046730132,True,2008-10-29 13:55:00,149.188,-38.06,,-38.06,-38.06,A,least squares,149.188,149.188,,,argos-doppler-shift,Megaptera novaeangliae,88738,88738,Movements of Australia's east coast humpback whales,2008,10,29,16.440000534057617
30046730105,True,2008-10-29 14:19:00,149.161,-38.089,,-38.089,-38.089,1,least squares,149.161,149.161,,,argos-doppler-shift,Megaptera novaeangliae,88738,88738,Movements of Australia's east coast humpback whales,2008,10,29,16.440000534057617
30046730082,True,2008-10-29 14:23:00,149.129,-38.045,,-38.045,-38.045,A,least squares,149.129,149.129,,,argos-doppler-shift,Megaptera novaeangliae,88738,88738,Movements of Australia's east coast humpback whales,2008,10,29,16.440000534057617
30046729984,True,2008-10-29 15:59:00,148.989,-38.125,,-38.125,-38.125,A,least squares,148.989,148.989,,,argos-doppler-shift,Megaptera novaeangliae,88738,88738,Movements of Australia's east coast humpback whales,2008,10,29,16.06999969482422
30046729741,True,2008-10-29 16:19:00,148.694,-38.493,,-38.493,-38.493,A,least squares,148.694,148.694,,,argos-doppler-shift,Megaptera novaeangliae,88738,88738,Movements of Australia's east coast humpback whales,2008,10,29,15.799999237060547
30046729828,True,2008-10-30 12:21:00,148.758,-38.168,,-38.168,-38.168,0,least squares,148.758,148.758,,,argos-doppler-shift,Megaptera novaeangliae,88738,88738,Movements of Australia's east coast humpback whales,2008,10,30,16.440000534057617
30046729817,True,2008-10-30 13:32:00,148.747,-38.173,,-38.173,-38.173,0,least squares,148.747,148.747,,,argos-doppler-shift,Megaptera novaeangliae,88738,88738,Movements of Australia's east coast humpback whales,2008,10,30,15.949999809265137
30046729808,True,2008-10-30 14:10:00,148.74,-38.181,,-38.181,-38.181,1,least squares,148.74,148.74,,,argos-doppler-shift,Megaptera novaeangliae,88738,88738,Movements of Australia's east coast humpback whales,2008,10,30,15.949999809265137
30046729648,True,2008-10-30 15:54:00,148.646,-38.187,,-38.187,-38.187,0,least squares,148.646,148.646,,,argos-doppler-shift,Megaptera novaeangliae,88738,88738,Movements of Australia's east coast humpback whales,2008,10,30,15.949999809265137
30046729756,True,2008-10-31 12:01:00,148.701,-38.035,,-38.035,-38.035,0,least squares,148.701,148.701,,,argos-doppler-shift,Megaptera novaeangliae,88738,88738,Movements of Australia's east coast humpback whales,2008,10,31,15.619999885559082
30046729539,True,2008-10-31 13:14:00,148.603,-38.106,,-38.106,-38.106,A,least squares,148.603,148.603,,,argos-doppler-shift,Megaptera novaeangliae,88738,88738,Movements of Australia's east coast humpback whales,2008,10,31,15.619999885559082
30046729658,True,2008-10-31 13:40:00,148.654,-38.026,,-38.026,-38.026,0,least squares,148.654,148.654,,,argos-doppler-shift,Megaptera novaeangliae,88738,88738,Movements of Australia's east coast humpback whales,2008,10,31,15.619999885559082
30046729676,True,2008-10-31 13:59:00,148.665,-37.985,,-37.985,-37.985,0,least squares,148.665,148.665,,,argos-doppler-shift,Megaptera novaeangliae,88738,88738,Movements of Australia's east coast humpback whales,2008,10,31,15.309999465942383
30046729476,True,2008-10-31 15:41:00,148.58,-37.96,,-37.96,-37.96,A,least squares,148.58,148.58,,,argos-doppler-shift,Megaptera novaeangliae,88738,88738,Movements of Australia's east coast humpback whales,2008,10,31,15.309999465942383
30046729394,True,2008-10-31 17:10:00,148.551,-37.939,,-37.939,-37.939,2,least squares,148.551,148.551,,,argos-doppler-shift,Megaptera novaeangliae,88738,88738,Movements of Australia's east coast humpback whales,2008,10,31,15.309999465942383
30046728526,True,2008-11-01 12:52:00,147.706,-38.035,,-38.035,-38.035,2,least squares,147.706,147.706,,,argos-doppler-shift,Megaptera novaeangliae,88738,88738,Movements of Australia's east coast humpback whales,2008,11,1,14.329999923706055
30046728519,True,2008-11-01 13:15:00,147.68,-38.049,,-38.049,-38.049,2,least squares,147.68,147.68,,,argos-doppler-shift,Megaptera novaeangliae,88738,88738,Movements of Australia's east coast humpback whales,2008,11,1,14.329999923706055
30046728510,True,2008-11-01 13:49:00,147.644,-38.064,,-38.064,-38.064,1,least squares,147.644,147.644,,,argos-doppler-shift,Megaptera novaeangliae,88738,88738,Movements of Australia's east coast humpback whales,2008,11,1,14.329999923706055
30046728488,True,2008-11-01 15:27:00,147.594,-38.097,,-38.097,-38.097,1,least squares,147.594,147.594,,,argos-doppler-shift,Megaptera novaeangliae,88738,88738,Movements of Australia's east coast humpback whales,2008,11,1,14.329999923706055
30046728462,True,2008-11-01 17:50:00,147.535,-38.12,,-38.12,-38.12,2,least squares,147.535,147.535,,,argos-doppler-shift,Megaptera novaeangliae,88738,88738,Movements of Australia's east coast humpback whales,2008,11,1,14.329999923706055
30046728342,True,2008-11-02 12:32:00,147.025,-38.545,,-38.545,-38.545,1,least squares,147.025,147.025,,,argos-doppler-shift,Megaptera novaeangliae,88738,88738,Movements of Australia's east coast humpback whales,2008,11,2,14.429999351501465
