event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:lat1,argos:lat2,argos:lc,argos:location-algorithm,argos:lon1,argos:lon2,comments,modelled,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,year,month,day,sst
30046733307,True,2009-06-29 03:57:00,153.562,-29.028,,-29.028,-29.028,0,least squares,153.562,153.562,,,argos-doppler-shift,Megaptera novaeangliae,88737,88737,Movements of Australia's east coast humpback whales,2009,6,29,20.03999900817871
30046733297,True,2009-06-29 05:38:00,153.559,-28.924,,-28.924,-28.924,B,least squares,153.559,153.559,,,argos-doppler-shift,Megaptera novaeangliae,88737,88737,Movements of Australia's east coast humpback whales,2009,6,29,20.03999900817871
30046733318,True,2009-06-29 06:13:00,153.566,-28.883,,-28.883,-28.883,0,least squares,153.566,153.566,,,argos-doppler-shift,Megaptera novaeangliae,88737,88737,Movements of Australia's east coast humpback whales,2009,6,29,20.03999900817871
30046733340,True,2009-06-29 06:24:00,153.584,-28.889,,-28.889,-28.889,1,least squares,153.584,153.584,,,argos-doppler-shift,Megaptera novaeangliae,88737,88737,Movements of Australia's east coast humpback whales,2009,6,29,20.03999900817871
30046733105,True,2009-06-29 07:53:00,153.427,-28.839,,-28.839,-28.839,1,least squares,153.427,153.427,,,argos-doppler-shift,Megaptera novaeangliae,88737,88737,Movements of Australia's east coast humpback whales,2009,6,29,
30046733428,True,2009-06-29 08:06:00,153.654,-28.777,,-28.777,-28.777,1,least squares,153.654,153.654,,,argos-doppler-shift,Megaptera novaeangliae,88737,88737,Movements of Australia's east coast humpback whales,2009,6,29,20.03999900817871
30046733472,True,2009-06-29 09:35:00,153.688,-28.688,,-28.688,-28.688,0,least squares,153.688,153.688,,,argos-doppler-shift,Megaptera novaeangliae,88737,88737,Movements of Australia's east coast humpback whales,2009,6,29,20.329999923706055
30046733480,True,2009-06-29 10:22:00,153.697,-28.613,,-28.613,-28.613,1,least squares,153.697,153.697,,,argos-doppler-shift,Megaptera novaeangliae,88737,88737,Movements of Australia's east coast humpback whales,2009,6,29,20.329999923706055
30046733514,True,2009-06-29 11:53:00,153.744,-28.509,,-28.509,-28.509,0,least squares,153.744,153.744,,,argos-doppler-shift,Megaptera novaeangliae,88737,88737,Movements of Australia's east coast humpback whales,2009,6,29,20.329999923706055
30046733503,True,2009-06-29 12:04:00,153.725,-28.5,,-28.5,-28.5,2,least squares,153.725,153.725,,,argos-doppler-shift,Megaptera novaeangliae,88737,88737,Movements of Australia's east coast humpback whales,2009,6,29,20.6299991607666
