event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:lat1,argos:lat2,argos:lc,argos:location-algorithm,argos:lon1,argos:lon2,comments,modelled,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,year,month,day,sst
30046730859,True,2008-10-26 13:11:00,150.067,-37.335,,-37.335,-37.335,1,least squares,150.067,150.067,,,argos-doppler-shift,Megaptera novaeangliae,88718,88718,Movements of Australia's east coast humpback whales,2008,10,26,17.03999900817871
30046730856,True,2008-10-26 13:16:00,150.066,-37.341,,-37.341,-37.341,2,least squares,150.066,150.066,,,argos-doppler-shift,Megaptera novaeangliae,88718,88718,Movements of Australia's east coast humpback whales,2008,10,26,17.03999900817871
30046730869,True,2008-10-26 13:54:00,150.072,-37.346,,-37.346,-37.346,2,least squares,150.072,150.072,,,argos-doppler-shift,Megaptera novaeangliae,88718,88718,Movements of Australia's east coast humpback whales,2008,10,26,17.03999900817871
30046730866,True,2008-10-26 14:48:00,150.069,-37.365,,-37.365,-37.365,2,least squares,150.069,150.069,,,argos-doppler-shift,Megaptera novaeangliae,88718,88718,Movements of Australia's east coast humpback whales,2008,10,26,17.03999900817871
30046730852,True,2008-10-26 16:32:00,150.064,-37.413,,-37.413,-37.413,3,least squares,150.064,150.064,,,argos-doppler-shift,Megaptera novaeangliae,88718,88718,Movements of Australia's east coast humpback whales,2008,10,26,17.03999900817871
30046730832,True,2008-10-26 17:20:00,150.051,-37.431,,-37.431,-37.431,3,least squares,150.051,150.051,,,argos-doppler-shift,Megaptera novaeangliae,88718,88718,Movements of Australia's east coast humpback whales,2008,10,26,17.03999900817871
30046730838,True,2008-10-26 17:30:00,150.054,-37.436,,-37.436,-37.436,3,least squares,150.054,150.054,,,argos-doppler-shift,Megaptera novaeangliae,88718,88718,Movements of Australia's east coast humpback whales,2008,10,26,17.03999900817871
30046730461,True,2008-10-27 12:54:00,149.696,-37.747,,-37.747,-37.747,1,least squares,149.696,149.696,,,argos-doppler-shift,Megaptera novaeangliae,88718,88718,Movements of Australia's east coast humpback whales,2008,10,27,
30046730413,True,2008-10-27 12:59:00,149.659,-37.771,,-37.771,-37.771,0,least squares,149.659,149.659,,,argos-doppler-shift,Megaptera novaeangliae,88718,88718,Movements of Australia's east coast humpback whales,2008,10,27,16.170000076293945
30046730473,True,2008-10-27 13:31:00,149.702,-37.757,,-37.757,-37.757,1,least squares,149.702,149.702,,,argos-doppler-shift,Megaptera novaeangliae,88718,88718,Movements of Australia's east coast humpback whales,2008,10,27,16.170000076293945
